time,roll_measured,roll_reference,pitch_measured,pitch_reference,yaw_measured,yaw_reference
3.910262646,76.30479481098232,70.9720828077895,-7.275083428099084,8.728950858228453,-114.77051982335632,-118.36974151463616
3.912045744,76.30479481098232,70.90501987229044,-7.275083428099084,8.730694697458686,-114.77051982335632,-119.10495731640115
3.915417774,76.30479481098232,70.65823711323837,-7.275083428099084,8.98833785825642,-114.77051982335632,-120.05706365236212
3.918859803,76.30479481098232,70.63366035137504,-7.275083428099084,9.073576593817505,-114.77051982335632,-119.93574808694878
3.92027267,76.46883751925404,70.63366035137504,-7.381740310945469,9.073576593817505,-116.98392253755996,-119.93574808694878
3.922225031,76.46883751925404,70.39141649743043,-7.381740310945469,9.1455541561398,-116.98392253755996,-121.98584273578344
3.925635923,76.46883751925404,70.41938866585352,-7.381740310945469,9.194545596339356,-116.98392253755996,-121.83964221567328
3.928759109,76.46883751925404,70.46968596290614,-7.381740310945469,9.199756433081568,-116.98392253755996,-121.81623396285512
3.930293286,76.4540290036495,70.46968596290614,-7.38331282995592,9.199756433081568,-119.14014345219675,-121.81623396285512
3.932162561,76.4540290036495,70.34281988618503,-7.38331282995592,9.18362470457975,-119.14014345219675,-123.93581792064384
3.935396431,76.4540290036495,70.41615940003176,-7.38331282995592,9.13050397122188,-119.14014345219675,-123.97217383361657
3.938760548,76.4540290036495,70.49822631874054,-7.38331282995592,9.034992726256457,-119.14014345219675,-124.14246546944048
3.940305545,76.34912282181028,70.49822631874054,-7.320106528470584,9.034992726256457,-121.05656504619904,-124.14246546944048
3.942301523,76.34912282181028,70.39642957972761,-7.320106528470584,8.91589936233982,-121.05656504619904,-126.47412699542036
3.945616413,76.34912282181028,70.56360789681078,-7.320106528470584,8.762833450259171,-121.05656504619904,-126.63958737488974
3.948791624,76.34912282181028,70.74528516824948,-7.320106528470584,8.594775741259829,-121.05656504619904,-126.8722963742138
3.950277392,76.24282098202795,70.74528516824948,-7.252907999549762,8.594775741259829,-123.10086663674556,-126.8722963742138
3.952204048,76.24282098202795,70.86879446907975,-7.252907999549762,8.333428851162385,-123.10086663674556,-128.0182370625284
3.955559519,76.24282098202795,70.89519229333592,-7.252907999549762,8.260554513953025,-123.10086663674556,-129.4423140865065
3.958859956,76.24282098202795,71.01936757690311,-7.252907999549762,8.111453458082229,-123.10086663674556,-129.70814853901126
3.960270901,76.03728672050788,71.01936757690311,-7.086304996089041,8.111453458082229,-125.10602450037408,-129.70814853901126
3.962075131,76.03728672050788,71.06645656549114,-7.086304996089041,7.890657017064923,-125.10602450037408,-130.85909023688842
3.965376385,76.03728672050788,70.99609800900797,-7.086304996089041,7.854051331608022,-125.10602450037408,-132.30786854779282
3.968698936,76.03728672050788,70.9955541829716,-7.086304996089041,7.775963206151089,-125.10602450037408,-132.54266122500724
3.970275423,75.86080496211913,70.9955541829716,-6.893218628271474,7.775963206151089,-127.1435132555912,-132.54266122500724
3.97205149,75.86080496211913,70.90711709432703,-6.893218628271474,7.642892681561493,-127.1435132555912,-133.6306598171325
3.975487328,75.86080496211913,70.73358502313111,-6.893218628271474,7.703533600462647,-127.1435132555912,-134.94840848726966
3.97891007,75.86080496211913,70.5959978956939,-6.893218628271474,7.737185296003942,-127.1435132555912,-135.0503288469576
3.980265064,75.69595399453111,70.5959978956939,-6.843595981801608,7.737185296003942,-129.1776642631572,-135.0503288469576
3.982197898,75.69595399453111,70.39654072397973,-6.843595981801608,7.710980869189838,-129.1776642631572,-135.98354875849037
3.985572846,75.69595399453111,70.04462697710233,-6.843595981801608,7.9008442251883375,-129.1776642631572,-137.17394240954357
3.988712368,75.69595399453111,69.86324530161757,-6.843595981801608,8.019480944903693,-129.1776642631572,-137.115280706983
3.990264879,75.469904807563,69.86324530161757,-6.668639579521686,8.019480944903693,-131.19681361854882,-137.115280706983
3.992043962,75.469904807563,69.65242496326019,-6.668639579521686,8.057409837439506,-131.19681361854882,-137.90090819216195
3.995269127,75.469904807563,69.40418942059425,-6.668639579521686,8.28420184218632,-131.19681361854882,-138.91298153196504
3.998614836,75.469904807563,69.30067791564153,-6.668639579521686,8.419338301593104,-131.19681361854882,-138.74275083724177
4.000273484,75.27411839424046,69.30067791564153,-6.471442696899864,8.419338301593104,-133.3120429388521,-138.74275083724177
4.002162098,75.27411839424046,69.16801867564638,-6.471442696899864,8.478689367103192,-133.3120429388521,-140.68919492785005
4.00534897,75.27411839424046,69.13895086640618,-6.471442696899864,8.595120282471065,-133.3120429388521,-140.45629125396204
4.008668316,75.27411839424046,69.15027265502927,-6.471442696899864,8.681576106333177,-133.3120429388521,-140.28209180358462
4.010262625,74.99194245622613,69.15027265502927,-6.357574173307307,8.681576106333177,-135.36542696239874,-140.28209180358462
4.011970332,74.99194245622613,69.16869979553172,-6.357574173307307,8.639167253156735,-135.36542696239874,-141.01796063752636
4.015253542,74.99194245622613,69.15724459354676,-6.357574173307307,8.764620398181973,-135.36542696239874,-142.03740040518105
4.018813633,74.99194245622613,69.29380721548088,-6.357574173307307,8.768010107928042,-135.36542696239874,-141.9170815637082
4.020275841,74.80000883919232,69.29380721548088,-6.202784781166986,8.768010107928042,-137.4688231258855,-141.9170815637082
4.022099232,74.80000883919232,69.34567217033945,-6.202784781166986,8.71891747534844,-137.4688231258855,-143.9239248505256
4.02539925,74.80000883919232,69.5720033754992,-6.202784781166986,8.658226852210484,-137.4688231258855,-143.8227676711777
4.028627355,74.80000883919232,69.79846370696346,-6.202784781166986,8.572296293369629,-137.4688231258855,-143.8055151117414
4.030271718,74.52706284485356,69.79846370696346,-6.02948610542542,8.572296293369629,-139.51440751584008,-143.8055151117414
4.031989666,74.52706284485356,69.93556722912224,-6.02948610542542,8.385609682498492,-139.51440751584008,-144.75135357717687
4.035386606,74.52706284485356,69.9883646676017,-6.02948610542542,8.38009844769587,-139.51440751584008,-146.00108029156948
4.038693594,74.52706284485356,70.04416317950309,-6.02948610542542,8.314882907030361,-139.51440751584008,-146.11997549900113
4.040297811,74.25045480441118,70.04416317950309,-5.865247102206423,8.314882907030361,-141.59366125570207,-146.11997549900113
