time_s,angle_of_attack_deg
4.8548578110000005,27.84921065051854
4.854861244,27.840246828530464
4.854869444,27.83128310403761
4.854874542,27.82231947737832
4.854879423,27.813355948891047
4.854883319,27.804392518914483
4.854888305,27.795429187787498
4.854893567,27.7864659558491
4.854903731,27.777502823438564
4.85490902,27.76853979089532
4.85491857,27.759576858558923
4.854922138,27.75061402676921
4.859302158,27.74165129586616
4.85930589,27.732688666189937
4.859323044,27.723726138080913
4.862793376,27.714763711879616
4.871225677,27.632451757808738
4.871231553,27.550143483714255
4.871237451,27.467839168284595
4.871242422,27.38553909143073
4.872793376,27.30324353430874
4.87479025,27.169485711190543
4.8793577070000005,27.03572691928451
4.8827933759999995,26.901968442312036
4.892793376,26.518396903594528
4.898501058,26.338239311467586
4.902793376,26.158028370819903
4.903300048,26.124713799634726
4.903305743,26.0913960625649
4.903312677,26.0580751838002
4.903317478,26.024751187541106
4.903323018,25.991424097999147
4.90332788,25.95809393939718
4.910881365,25.924760735969624
4.910887722,25.89142451196281
4.910891596,25.85808529163518
4.912793376,25.824743099257645
4.915101699,25.67284461151696
4.9227933759999996,25.520849755799784
4.932793376,25.246939416481627
4.942793376,25.001923332246513
4.952793376,24.78335694752909
4.962793376,24.587852358944627
4.972793376,24.41144566537101
4.982793376,24.249905141924355
4.992793376,24.098985153386373
5.002793376,23.95465717250801
5.012793376,23.813340350020667
5.022793376,23.67212188166806
5.032793376,23.528984635664955
5.042793376,23.383059123317256
5.052793376,23.234859438305804
5.060609355,23.23148175829388
5.060612291,23.22810415047866
5.060621971,23.224726615031496
5.06062492,23.221349152123718
5.06062888,23.217971761926734
5.06063317,23.21459444461201
5.060636689,23.21121720035096
5.060641751,23.20784002931511
5.060647374,23.204462931675906
5.060664399,23.201085907604966
5.060669231,23.197708957273786
5.060675393,23.194332080854007
5.060680489,23.19095527851727
5.060685946,23.187578550435187
5.060690345,23.18420189677951
5.060694984,23.180825317721876
5.060699442,23.177448813434097
5.060704394,23.174072384087925
5.060710832,23.17069602985519
5.060716008,23.16731975090765
5.060721572,23.16394354741724
5.060724803,23.160567419555814
5.060727922,23.157191367495333
5.060734647,23.15381539140771
5.060740155,23.15043949146497
5.060744592,23.147063667839074
5.060752518,23.1436879207021
5.060757351,23.140312250226092
5.060762841,23.13693665658317
5.0607661870000005,23.133561139945467
5.060769212,23.13018570048513
5.060774598,23.12681033837436
5.0607800780000005,23.123435053785403
5.0607838560000005,23.120059846890456
5.0607939680000005,23.11668471786182
5.060797459,23.11330966687182
5.060800883,23.109934694092793
5.060804394,23.10655979969711
5.060811243,23.103184983857197
5.060815078,23.099810246745413
5.060824724,23.096435588534305
5.060829626,23.09306100939634
5.060848106,23.089686509503995
5.062793376,23.086312089029896
5.0650322270000006,23.057089518365466
5.0650422740000005,23.0278734332386
5.067933879,22.998663947777185
5.070992675,22.969461176282216
5.072793376,22.94026523323002
5.0740375040000005,22.905088581160978
5.077169159,22.8699218858518
5.080314072,22.834765352642595
5.082793376,22.79961918722879
5.084626269,22.766386039046974
5.0873726580000005,22.733161380320585
5.090450528,22.699945390999623
5.092793376,22.666738251278783
5.09308451,22.625600386616906
5.09670035,22.584473530594018
5.102793376,22.543358043404467
5.103861237,22.515176636576783
5.10855788,22.486998571013046
5.112717353,22.458823971707385
5.112793376,22.430652963655973
5.1188952400000005,22.405302005529496
5.118907543,22.37995156755153
5.118954691,22.354601750800768
5.122793376,22.329252656265094
5.126004625,22.284220527833053
5.1327933759999995,22.2391809494388
5.142793376,22.15981768732142
5.152793376,22.090010325271727
5.162793376,22.028267674425784
5.1727933759999996,21.972912612147603
5.182793376,21.92218781762359
5.192793376,21.874340241612543
5.202793376,21.827676138353702
5.212793376,21.780596574441464
5.222793376,21.73164932094336
5.232793376,21.67960269406131
5.242793376,21.623511652686606
5.252793376,21.562757231703692
5.262793376,21.497081871959008
5.272793376,21.426677704593974
5.275394897,21.42512703748934
5.275399309,21.423576394696163
5.2754039,21.422025776232406
5.275410109,21.420475182115975
5.275425695,21.418924612364915
5.2754474060000005,21.417374066997137
5.275453423,21.415823546030616
5.275458708,21.414273049483327
5.275462034,21.412722577373252
5.275472824,21.411172129718317
5.275478486,21.40962170653659
5.275483529,21.408071307845944
5.275489327,21.406520933664446
5.275495605000001,21.40497058401003
5.275509974,21.403420258900702
5.2755152160000005,21.401869958354446
5.2755340010000005,21.400319682389238
5.275548271,21.398769431023158
5.275551442,21.39721920427409
5.275581432,21.395669002160066
5.2756040010000005,21.394118824699135
5.2756082730000005,21.39256867190929
5.275613656,21.39101854380847
5.27561752,21.38946844041479
5.275637487,21.387918361746163
5.275645296,21.386368307820653
5.275651269,21.384818278656283
5.2756556880000005,21.38326827427109
5.275659878,21.381718294683033
5.275676186,21.380168339910206
5.275681565,21.37861840997061
5.275685962,21.37706850488224
5.275696396,21.375518624663194
5.2757009560000006,21.373968769331462
5.275712186,21.37241893890508
5.2757467380000005,21.37086913340214
5.2757527070000005,21.369319352840627
5.27575876,21.367769597238606
5.2757802830000005,21.36621986661414
5.275790686,21.364670160985277
5.275799871,21.363120480370057
5.275815177,21.361570824786536
5.2758190670000005,21.360021194252788
5.275847576,21.358471588786873
5.281315426,21.356922008406844
5.281320265,21.355372453130773
5.281323704,21.353822922976704
5.282793376,21.352273417962774
5.292793376,21.275011896765257
5.297799237,21.265148997499125
5.297803486,21.255286692583034
5.297821441,21.245424986124902
5.297827009,21.23556388223618
5.297838735,21.225703385031878
5.297850307,21.215843498630658
5.301597183,21.205984227154804
5.302793376,21.196125574730072
5.306580161,21.16964494440554
5.309073977,21.14316706219798
5.312793376,21.116692001962672
5.3160729,21.100864273712215
5.316112053,21.085036973278687
5.322725807,21.06921011496997
5.322731493,21.053383713109717
5.322793376,21.03755778203783
5.327201787,21.011471407569015
5.3272064320000005,20.98538497736014
5.332793376,20.959298547638383
5.342793376,20.882180362557477
5.352793376,20.80617259885209
5.362793376,20.731007672753027
5.372793376,20.656236485413526
5.3827933759999995,20.581271212101118
5.392793376,20.505449436998575
5.402793376,20.42812149664818
5.412793376,20.34873166654134
5.4227933759999996,20.26688884175779
5.432793376,20.182449264492867
5.442793376,20.095613539743578
5.452793376,20.007028294627663
5.461908857,20.003952458892964
5.461912157,20.000876656249314
5.4619198010000005,19.997800886758064
5.461924721,19.994725150480615
5.461928029,19.991649447478192
5.461943818,19.9885737778123
5.461960438,19.985498141544227
5.461966544,19.982422538735474
5.4619705220000005,19.97934696944739
5.461976956,19.97627143374141
5.4619824480000005,19.973195931678983
5.461986413,19.97012046332161
5.461994005,19.96704502873074
5.461999696,19.96396962796788
5.462005121,19.960894261094474
5.462015787,19.957818928172134
5.462019831,19.954743629262364
5.46202419,19.95166836442669
5.462028436,19.948593133726714
5.462032733,19.945517937224018
5.46204089,19.942442774980165
5.462052656,19.939367647056844
5.4620584910000005,19.93629255351559
5.462063711,19.933217494418113
5.4620669490000004,19.93014246982605
5.462070462,19.927067479801106
5.462074836,19.923992524404923
5.462078211000001,19.920917603699227
5.462793376,19.91784271774574
5.472793376,19.829611948656275
5.482793376,19.74408121553166
5.486201398,19.740219726330594
5.486208288,19.736358248854508
5.486213362,19.73249678329337
5.486221851,19.728635329837218
5.486230334,19.724773888676072
5.486236987,19.720912460000015
5.486252263,19.71705104399929
5.48625737,19.713189640863973
5.4862623280000005,19.709328250784356
5.486267054,19.705466873950765
5.4905024970000005,19.701605510553467
5.490506161,19.697744160782875
5.4905293010000005,19.69388282482938
5.490534452,19.690021502883525
5.490539793,19.68616019513576
5.4905516510000005,19.682298901776637
5.490555474,19.678437622996835
5.490562402,19.674576358986968
5.490566504,19.67071510993773
5.490569918,19.666853876039916
5.492793376,19.66299265748428
5.494296461,19.64796814253516
5.494307573,19.632943376114447
5.49736099,19.617918370950445
5.501905721,19.602893139782125
5.502793376,19.58786769535919
5.512793376,19.519750283278835
5.522793376,19.459101439273933
5.532793376,19.405871929025388
5.542793376,19.359607400912054
5.552793376,19.31952791906205
5.562793376,19.284598713101254
5.572793376,19.253605664970312
5.582793376,19.225235935491643
5.592793376,19.198158188423
5.602793376,19.171099434735073
5.612711,19.157017189427375
5.612793376,19.142914688128926
5.622793376,19.11264463002647
5.6327933759999995,19.07957567881664
5.642793376,19.04331456339071
5.652793376,19.00385814023567
5.662793376,18.961642178800297
5.6727933759999996,18.917576465148716
5.674896726,18.916667806308812
5.674900283,18.91575910653559
5.674910136,18.91485036583555
5.674915177,18.913941584215156
5.67494555,18.91303276168083
5.674948865,18.912123898239052
5.674952642,18.911214993896312
5.674956653,18.910306048659066
5.674963619000001,18.909397062533767
5.674966487,18.908488035526872
5.674973564,18.907578967644863
5.674980392,18.906669858894197
5.674983587,18.90576070928133
5.674989244,18.90485151881274
5.674993389,18.9039422874949
5.674998128,18.903033015334238
5.675003058000001,18.902123702337263
5.675006306,18.90121434851042
5.675011815,18.900304953860154
5.6750195660000005,18.899395518392943
5.675024087,18.898486042115245
5.67502756,18.897576525033564
5.67503315,18.89666696715428
5.6750375570000005,18.895757368483935
5.675047601,18.894847729028932
5.675053991,18.893938048795796
5.675058247,18.893028327790955
5.67506335,18.89211856602089
5.675074446,18.891208763492017
5.675080691,18.89029892021083
5.67508566,18.88938903618381
5.675091454,18.888479111417407
5.675095007,18.88756914591806
5.675098341,18.886659139692256
5.675100725,18.88574909274646
5.675126421,18.884839005087144
5.675133849,18.883928876720702
5.675137426,18.88301870765368
5.675144632,18.8821084978925
5.675148555,18.88119824744362
5.67515248,18.880287956313534
5.675173195,18.879377624508688
5.6751792000000005,18.87846725203552
5.675183889,18.87755683890052
5.675187758,18.876646385110124
5.675193808,18.875735890670853
5.675198177,18.87482535558906
5.675213084,18.87391477987132
5.682793376,18.87300416352402
5.692476274,18.868171539459215
5.692479932,18.863337634179675
5.6924844530000005,18.85850244860479
5.692489299,18.853665983653965
5.6924939310000005,18.848828240246544
5.692498445,18.843989219301893
5.692512451,18.839148921739266
5.692533616,18.834307348478
5.692793376,18.82946450043724
5.702793376,18.788355905797008
5.712793376,18.750758778098255
5.722793376,18.71743841784573
5.732793376,18.688881511716016
5.742793376,18.665313947288887
5.752793376,18.646709357993668
5.762793376,18.632804978861174
5.772793376,18.62312878969112
5.782793376,18.617024271634445
5.792793376,18.613668156046213
5.800862982,18.6127946761798
5.802793376,18.612083527656367
5.812793376,18.611146865054117
5.822793376,18.609592032793763
5.829432755,18.60948445776209
5.829452387,18.60937770003152
5.829464382,18.60927175960915
5.829477787,18.609166636502113
5.829528676,18.609062330717247
5.829545139,18.60895884226147
5.829584376000001,18.608856171141415
5.829608972,18.608754317363697
5.82967099,18.6086532809348
5.829764148,18.608553061861148
5.829778554,18.60845366014894
5.829816057,18.608355075804347
5.8298416390000005,18.60825730883341
5.829886785,18.60816035924201
5.829908985,18.608064227036014
5.829924522,18.6079689122211
5.829975424,18.607874414802808
5.829996206,18.60778073478665
5.830015853,18.60768787217798
5.8302710730000005,18.607595826981996
5.830307519000001,18.607504599203864
5.83037994,18.60741418884864
5.830398666,18.607324595921185
5.830425939,18.60723582042626
5.830454694,18.60714786236862
5.8304885330000005,18.60706072175276
5.830508139,18.606974398583187
5.830525069,18.60688889286419
5.8305636750000005,18.606804204600046
5.830581799,18.60672033379482
5.830599199,18.606637280452556
5.830680871,18.606555044577114
5.830704343,18.60647362617231
5.830735403,18.60639302524172
5.830751205,18.606313241788964
5.830765665,18.606234275817496
5.830821401000001,18.606156127330575
5.832793376,18.60607879633144
5.841900107,18.605045174831975
5.841906124,18.604039036782975
5.841909789,18.603060386156105
5.841915716,18.602109226794347
5.841920348,18.601185562411832
5.841936045,18.600289396593787
5.842793376,18.599420732796517
5.846680497,18.595736575915605
5.846685757,18.592217457199563
5.852793376,18.588863476535973
5.862793376,18.574176637479543
5.864711494,18.57202779009387
5.8647162580000005,18.569898897982302
5.864875652,18.567789969804476
5.871962714,18.565701014151678
5.871971354,18.563632039546512
5.8719754360000005,18.561583054442977
5.871985905,18.55955406722608
5.872001034,18.557545086212
5.872793376,18.555556119647672
5.8827933759999995,18.53348492106987
5.890878407,18.529234938679014
5.890893821,18.52502661835845
5.89090175,18.520860002930462
5.891014882,18.51673513491946
5.891071051,18.51265205655062
5.892793376,18.50861080974863
5.902793376,18.481648104605796
5.907522983,18.47207690090227
5.907575639,18.462634559831677
5.912793376,18.45332145574576
5.914327654,18.450056591755892
5.914350402,18.4468032415221
5.914377387,18.44356141819797
5.914551566,18.44033113491575
5.914698384,18.437112404786358
5.922494934,18.433905240899083
5.92253189,18.4307096563218
5.922566372,18.427525664100603
5.9227933759999996,18.42435327725971
5.925914005,18.409817506114823
5.932793376,18.39545631212332
5.9330220360000006,18.38132928741048
5.942793376,18.367319301241885
5.952793376,18.340595738067364
5.962793376,18.31586792745513
5.972793376,18.293605036338104
5.982793376,18.27418550414966
5.987188973,18.270143154904385
5.987206009,18.266094876743235
5.9877218370000005,18.26204067220431
5.992793376,18.257980543832932
