velocity_mps,Fx_aero_N,Fy_aero_N,Fz_aero_N
0.01101040457822306,-0.5795138452272007,-0.06200520622534024,1.1738404514849567
0.010848247057013111,-0.5413294772994831,-0.05086107994207633,1.1860560342181017
0.01063742707518442,-0.5097440771731284,-0.04436102075122369,1.195532561608912
0.010386397046925355,-0.48983198477562756,-0.04148873046359653,1.2021574153376213
0.010103895764833873,-0.48283506456270564,-0.04051226604281438,1.2067438648859072
0.009798642462236445,-0.48668539368475766,-0.04002521798511374,1.210389550280178
0.009479235027386752,-0.4985825001092711,-0.03986977404097023,1.2137247812364695
0.009154387334368984,-0.5162615700188511,-0.04093960021185986,1.2168281464582569
0.008833166725160822,-0.5370708654625502,-0.04377720958027658,1.2197585917214528
0.008525017889100098,-0.5569023923939815,-0.04754065251640579,1.2231077573048084
0.008239479566569749,-0.5713997519160268,-0.05041659057096917,1.2277527139275823
0.0079854468548713,-0.5783588312631548,-0.050836275097665334,1.2341111232951691
0.007770404250181104,-0.577889145333746,-0.04804260133678307,1.2419778778546442
0.00760023670236732,-0.5707927206576658,-0.04174198777405575,1.2508447875686037
0.007479413182582329,-0.5579536525206048,-0.03171614151700742,1.2600618971757787
0.007411066510572566,-0.5405065302530084,-0.017810173139337533,1.2688548819702343
0.0073970063488560675,-0.5193895777072493,-9.184379132736656e-05,1.2764282535162004
0.007437765372072706,-0.4949690905825568,0.020990605875181614,1.2822081909639471
0.007532451221710584,-0.467779460700274,0.0444793672822959,1.2859719530686453
0.007678390062769337,-0.4392279820592263,0.06894042523295281,1.2876430124804994
0.007871197702650096,-0.41124021168294306,0.09270874754539489,1.287047272752266
0.008105345148775837,-0.386053889121498,0.11412197676743661,1.284072124091927
0.008374666133126912,-0.36644969337138605,0.13158187247390288,1.2791656922498718
0.008672737093512873,-0.3552369864756206,0.14356656694858355,1.27354722617476
0.008993084523025626,-0.3543771551446357,0.14886067570675257,1.268793290894354
0.009329321452092101,-0.36454330183411693,0.14710534819512436,1.2662752124091703
0.009675487528054081,-0.38447294098570073,0.13938162079809682,1.2669505182205767
0.010026087124137292,-0.4105760732300672,0.12813763722062213,1.2713970597688522
0.010375537452528914,-0.438245216988156,0.11613292532067064,1.2798185434869433
0.01071788922851733,-0.46359211636716896,0.10530549375741789,1.2919597517833938
0.011046971074206241,-0.4839790340134597,0.0964776321306896,1.307064884585256
0.011356323916371007,-0.49863165552536814,0.08927192174878733,1.3241657940931406
0.01163910249429067,-0.5095145878546931,0.08196003049972558,1.3423945680872946
0.011888423327901123,-0.520423115012314,0.07261256695191338,1.3606888238786188
0.012098177292073797,-0.534429678618158,0.06116440670722732,1.377491193752299
0.012264054142398957,-0.5522932724044858,0.04953146540354465,1.3913961310354834
0.012384376953155427,-0.5731183390452497,0.03948424398369708,1.4019731250682406
0.01246031619038482,-0.5957832749367858,0.03132113771658743,1.4095252062062433
0.012495436760116678,-0.6195518907507767,0.024397079423022557,1.4141584825903162
0.012495059388956455,-0.6436078036043885,0.018016239572053092,1.4153110211531645
0.012465640119263568,-0.6661174191653305,0.012004570842425408,1.412384186346178
0.012413800619416137,-0.6844055395053183,0.006798354837673092,1.4059160275270475
0.012345227105553278,-0.696289214962965,0.0029533436934304326,1.3978147767014761
0.012264209104504908,-0.7005982496413904,0.0006412464520930178,1.3905402587795028
0.012173978180557649,-0.6970569998888483,-0.0005178020984362001,1.3863385323653654
0.012077377659425207,-0.6867108300435464,-0.0012923888464411537,1.3868555695837281
0.011977349714507615,-0.6717323812810431,-0.0023344166016849538,1.3930804761128743
0.011877125829283294,-0.6541250644400757,-0.003674274667825591,1.4055095956895116
0.011780728513173709,-0.6349720934407167,-0.004643408906193125,1.424142498320883
